PWSID,ZIPCODE
IL0971600,60073
IL0971750,60061
IL0972000,60087
IL0972000,60099
IL0974080,60010
IL0974340,60015
IL0975227,60088
IL0977350,60030
IL0990800,61350
IL0990850,61354
IL0995030,61321
IL0995030,61313
IL0995030,61319
IL0995030,61333
IL0995030,61740
IL0995030,61364
IL0995030,61311
IL1030200,61021
IL1050550,60460
IL1055030,61764
IL1075030,62656
IL1090200,62374
IL1090200,62326
IL1090350,61455
IL1110050,60102
IL1110100,60013
IL1110150,60014
IL1110350,60142
IL1110600,60050
IL1130080,61704
IL1130200,61761
IL1130200,61705
IL1130200,61776
IL1130200,61748
IL1130200,61701
IL1130200,61704
IL1130900,61761
IL1150150,62526
IL1150150,62523
IL1150150,62521
IL1150150,62522
IL1150350,62549
IL1170450,62640
IL1171100,62690
IL1175100,62626
IL1190080,62281
IL1190080,62230
IL1190080,62275
IL1190080,62273
IL1190080,62249
IL1190080,62269
IL1190080,62216
IL1190080,62254
IL1190080,62293
IL1190080,62215
IL1190080,62208
IL1190080,62226
IL1190080,62294
IL1190080,62245
IL1190080,62231
IL1190080,62232
IL1190080,62234
IL1190080,62289
IL1190080,62221
IL1190150,62067
IL1190150,62024
IL1190150,62010
IL1190150,62018
IL1190250,62025
IL1191000,62281
IL1191000,62294
IL1191000,62234
IL1194280,62234
IL1195030,62090
IL1195030,62060
IL1195030,62059
IL1195030,62040
IL1195030,62034
IL1195030,62201
IL1195030,62071
IL1195150,62034
IL1195150,62035
IL1195150,62028
IL1195150,62024
IL1195150,62018
IL1195150,62010
IL1195150,62002
IL1195220,62035
IL1195220,62012
IL1195220,62021
IL1195220,62067
IL1195220,62002
IL1195220,62025
IL1195220,62097
IL1195220,62685
IL1195220,62088
IL1195220,62010
IL1195220,62014
IL1210030,62881
IL1210030,62426
IL1210030,62858
IL1210030,62899
IL1210030,62807
IL1210030,62838
IL1210030,62849
IL1210030,62854
IL1210200,62882
IL1214220,62801
IL1310050,61231
IL1310050,61260
IL1330300,62298
IL1350400,62056
IL1370050,62631
IL1370050,62628
IL1370200,62650
IL1375050,62650
IL1375050,62665
IL1375050,62631
IL1375050,62612
IL1375050,62628
IL1375050,62611
IL1375050,62601
IL1375050,62660
IL1375050,62691
IL1390300,61951
IL1410100,61010
IL1410450,61064
IL1430080,61523
IL1435030,61528
IL1435030,61653
IL1435030,61654
IL1435030,61655
IL1435030,61656
IL1435030,61539
IL1435030,61643
IL1435030,61526
IL1435030,61650
IL1435030,61633
IL1435030,61634
IL1435030,61636
IL1435030,61637
IL1435030,61638
IL1435030,61639
IL1435030,61641
IL1435030,61525
IL1435030,61613
IL1435030,61601
IL1435030,61523
IL1435030,61602
IL1435030,61603
IL1435030,61604
IL1435030,61605
IL1435030,61606
IL1435030,61652
IL1435030,61612
IL1435030,61651
IL1435030,61614
IL1435030,61615
IL1435030,61616
IL1435030,61629
IL1435030,61630
IL1435030,61547
IL1435030,61625
IL1435030,61607
IL1435030,61555
IL1435030,61558
IL1435030,61546
IL1435030,61554
IL1435030,61568
IL1435030,61535
IL1490050,62312
IL1490050,62345
IL1570400,62771
IL1570600,62286
IL1610250,61244
IL1610450,61265
IL1610650,61201
IL1614260,61240
IL1630250,62254
IL1630250,62294
IL1630250,62269
IL1630250,62234
IL1630250,62208
IL1630250,62232
IL1631100,62208
IL1631100,62269
IL1631100,62254
IL1631100,62226
IL1635030,62206
IL1635030,62207
IL1635040,62059
IL1635040,62090
IL1635040,62202
IL1635040,62204
IL1635040,62071
IL1635040,62205
IL1635040,62206
IL1635040,62207
IL1635040,62208
IL1635040,62220
IL1635040,62060
IL1635040,62221
IL1635040,62240
IL1635040,62223
IL1635040,62269
IL1635040,62225
IL1635040,62226
IL1635040,62232
IL1635040,62236
IL1635040,62239
IL1635040,62040
IL1635040,62034
IL1635040,62298
IL1635040,62203
IL1635040,62285
IL1635040,62260
IL1635040,62222
IL1635040,62201
IL1670300,62629
IL1671200,62703
IL1770200,61032
IL1790500,61550
IL1790750,61571
IL1795040,61555
IL1795040,61554
IL1795040,61558
IL1795040,61568
IL1795040,61535
IL1795040,61546
IL1830950,61883
IL1835120,61832
IL1850200,62863
IL1895600,62263
IL1895600,62832
IL1895600,62831
IL1895600,62888
IL1895600,62286
IL1895600,62257
IL1895600,62883
IL1895600,62272
IL1895600,62907
IL1895600,62274
IL1895600,62258
IL1895600,62271
IL1895600,62268
IL1895600,62264
IL1895600,62214
IL1895600,62237
IL1895600,62221
IL1895600,62808
IL1895600,62217
IL1895600,62916
IL1895600,62218
IL1895600,62877
IL1895600,62898
IL1895600,62238
IL1895600,62255
IL1895600,62894
IL1915100,62809
IL1915100,62837
IL1955040,61071
IL1955040,61081
IL1955040,61037
IL1970100,60491
IL1970100,60432
IL1970100,60439
IL1970100,60440
IL1970100,60441
IL1970100,60448
IL1970100,60452
IL1970100,60462
IL1970100,60464
IL1970100,60487
IL1970100,60467
IL1970400,60423
IL1970450,60432
IL1970500,60441
IL1970700,60451
IL1970900,60446
IL1974151,60561
IL1974151,60446
IL1974151,60585
IL1974151,60565
IL1974151,60532
IL1974151,60440
IL1974151,60490
IL1974151,60516
IL1974151,60441
IL1974151,60517
IL1974151,60544
IL1974151,60540
IL1974151,60439
IL1975080,60404
IL1975080,60435
IL1990550,62959
IL1995200,62902
IL1995200,62939
IL1995200,62995
IL1995200,62912
IL1995200,62909
IL1995200,62922
IL1995200,62959
IL2010150,61111
IL2010300,61102
IL2010300,61101
IL2010300,61114
IL2010300,61107
IL2010300,61108
IL2010300,61103
IL2010300,61109
IL2010450,61080
IL2015500,61073
IL2015500,61115
IL3099887,60010
IL3152850,61101
IL3154633,60068
IL3155606,60612
IN2200991,46540
IN2640883,46383
IN2710804,46530
IN2830001,47932
IN5201002,46733
IN5202009,46774
IN5202020,46825
IN5202020,46845
IN5202020,46809
IN5202020,46815
IN5202020,46835
IN5202020,46814
IN5202020,46819
IN5202020,46807
IN5202020,46798
IN5202020,46808
IN5202020,46816
IN5202020,46818
IN5202020,46806
IN5202020,46805
IN5202020,46804
IN5202020,46803
IN5202020,46802
IN5203002,47201
IN5203002,47203
IN5206003,46052
IN5206014,46077
IN5206014,46052
IN5206014,46075
IN5207001,47468
IN5207001,47448
IN5207001,46181
IN5207001,47435
IN5207001,46151
IN5207001,46160
IN5207001,47235
IN5207001,47201
IN5207001,46164
IN5207002,46160
IN5207002,47448
IN5209012,46947
IN5210005,47130
IN5210005,47172
IN5210005,47129
IN5210005,47122
IN5210005,47150
IN5210005,47111
IN5210010,47172
IN5210011,47172
IN5210016,47130
IN5210016,47172
IN5210016,47111
IN5211001,47834
IN5214007,47501
IN5216008,47283
IN5216008,47265
IN5216008,47240
IN5217001,46706
IN5218012,47304
IN5218012,47302
IN5218012,47303
IN5218012,47305
IN5218012,47383
IN5219009,47546
IN5219010,47542
IN5219010,47513
IN5219010,47546
IN5219010,47575
IN5219010,47532
IN5220008,46517
IN5220008,46515
IN5220008,46514
IN5220008,46516
IN5220009,46527
IN5220009,46526
IN5220009,46528
IN5220012,46528
IN5220027,46507
IN5220037,46561
IN5226008,47670
IN5227014,46953
IN5227014,46952
IN5228003,47424
IN5228003,47449
IN5228003,47522
IN5228003,47403
IN5228003,47457
IN5228003,47459
IN5228003,47460
IN5228003,47430
IN5228003,47404
IN5228003,47562
IN5228003,47463
IN5228003,47453
IN5228003,47471
IN5228003,47462
IN5229004,46074
IN5229004,46033
IN5229004,46032
IN5229015,46060
IN5229015,46038
IN5229015,46062
IN5230004,46140
IN5231003,47136
IN5231005,47112
IN5231005,47166
IN5231005,47115
IN5231005,47124
IN5231005,47119
IN5231005,47164
IN5231005,47122
IN5231005,47136
IN5231005,47114
IN5231005,47137
IN5231005,47161
IN5232002,46112
IN5232020,46168
IN5233011,47362
IN5233011,47385
IN5234007,46901
IN5234007,46902
IN5235005,46750
IN5236003,47220
IN5236005,47274
IN5237005,47978
IN5239006,47250
IN5240002,47265
IN5240006,47265
IN5240006,47274
IN5241005,46110
IN5241005,46142
IN5241005,46131
IN5241005,46143
IN5241015,46124
IN5242014,47591
IN5243030,46582
IN5243030,46590
IN5243030,46581
IN5243030,46580
IN5245011,46311
IN5245015,46404
IN5245015,46375
IN5245015,46368
IN5245015,46342
IN5245015,46341
IN5245015,46402
IN5245015,46319
IN5245015,46403
IN5245015,46307
IN5245015,46301
IN5245015,46410
IN5245015,46323
IN5245015,46409
IN5245015,46408
IN5245015,46407
IN5245015,46406
IN5245015,46383
IN5245015,46405
IN5245015,46304
IN5245015,46401
IN5245015,46393
IN5245015,46385
IN5245015,46312
IN5245019,46319
IN5245020,46394
IN5245020,46320
IN5245020,46323
IN5245020,46324
IN5245020,46325
IN5245020,46327
IN5245041,46375
IN5245043,46307
IN5245043,46311
IN5245043,46303
IN5245043,46373
IN5246017,46350
IN5247004,47470
IN5247004,47436
IN5247004,47421
IN5247004,47462
IN5247004,47420
IN5247004,47401
IN5248002,46011
IN5248002,46016
IN5248002,46013
IN5249008,46224
IN5250010,46563
IN5252016,46970
IN5253002,47408
IN5253002,47401
IN5253002,47404
IN5253002,47403
IN5253004,47429
IN5253004,47404
IN5253007,47401
IN5253007,47403
IN5253007,47458
IN5253007,47434
IN5254005,47933
IN5255009,46151
IN5259004,47454
IN5263001,47565
IN5263003,47660
IN5264029,46385
IN5264029,46383
IN5271009,46635
IN5271009,46530
IN5271009,46561
IN5271009,46545
IN5271009,46544
IN5271014,46616
IN5271014,46617
IN5271014,46615
IN5271014,46613
IN5271014,46552
IN5271014,46544
IN5271014,46530
IN5271014,46554
IN5271014,46601
IN5271014,46614
IN5271014,46680
IN5271014,46624
IN5271014,46628
IN5271014,46634
IN5271014,46635
IN5271014,46637
IN5271014,46556
IN5271014,46660
IN5271014,46619
IN5272001,47170
IN5272002,47167
IN5272002,47138
IN5272002,47230
IN5272002,47139
IN5272002,47229
IN5272002,47227
IN5272002,47270
IN5272002,47170
IN5272002,47102
IN5272002,47126
IN5272002,47243
IN5272002,47177
IN5272002,47265
IN5273002,46176
IN5274010,47550
IN5274010,47552
IN5274010,47523
IN5274010,47532
IN5274010,47577
IN5274010,47556
IN5274010,47579
IN5279013,47903
IN5279013,47904
IN5279013,47905
IN5279013,47902
IN5279013,47901
IN5279013,47909
IN5279015,47907
IN5279020,47906
IN5279020,47807
IN5282002,47713
IN5283004,47842
IN5284012,47808
IN5284012,47802
IN5284012,47805
IN5284012,47803
IN5284012,47807
IN5284012,47809
IN5284012,47801
IN5284012,47804
IN5285003,46992
IN5287001,47601
IN5287002,47610
IN5287002,47601
IN5287002,47630
IN5287004,47629
IN5287004,47601
IN5287004,47630
IN5288002,47108
IN5288002,47281
IN5288002,47165
IN5288002,47167
IN5288002,47164
IN5288002,47126
IN5289012,47374
IN5291011,47960
KS2000103,66749
KS2000506,66002
KS2000911,67530
KS2001503,67010
KS2001503,67039
KS2001503,67074
KS2001503,67110
KS2001507,67017
KS2001511,67042
KS2001514,67074
KS2001514,67042
KS2003304,67029
KS2003509,67005
KS2003511,67156
KS2003513,67156
KS2003701,66780
KS2003705,66762
KS2003710,66756
KS2003711,66711
KS2003713,66712
KS2003720,66763
KS2004503,66047
KS2004503,66044
KS2004503,66046
KS2004503,66049
KS2004513,66045
KS2004513,66047
KS2005111,67601
KS2005511,67846
KS2005710,67801
KS2005906,66067
KS2006108,66441
KS2006114,66442
KS2007302,66777
KS2007302,66863
KS2007302,66853
KS2007302,66870
KS2007302,67045
KS2007905,67114
KS2008503,66436
KS2008510,66439
KS2008510,66419
KS2008510,66436
KS2008510,66416
KS2008510,66516
KS2008510,66540
KS2008510,66552
KS2008510,66088
KS2008510,66509
KS2009106,66083
KS2009106,66030
KS2009110,66216
KS2009110,66207
KS2009110,66202
KS2009110,66204
KS2009110,66217
KS2009110,66031
KS2009110,66030
KS2009110,66061
KS2009110,66210
KS2009110,66205
KS2009110,66212
KS2009110,66083
KS2009110,66226
KS2009110,66018
KS2009110,66209
KS2009110,66211
KS2009110,66215
KS2009110,66203
KS2009110,66013
KS2009110,66062
KS2009110,66214
KS2009110,66227
KS2009110,66224
KS2009110,66206
KS2009110,66218
KS2009110,66220
KS2009110,66213
KS2009110,66221
KS2009110,66219
KS2009110,66208
KS2009110,66223
KS2009110,66085
KS2009115,66062
KS2009115,66061
KS2009914,67357
KS2010313,66048
KS2010313,66043
KS2010317,66048
KS2010703,66040
KS2011105,66801
KS2011110,66864
KS2011110,66801
KS2011309,67460
KS2012301,67420
KS2012508,67363
KS2012508,67344
KS2012508,67347
KS2012508,67301
KS2012508,66757
KS2012513,67337
KS2013910,66543
KS2013910,66451
KS2013911,66537
KS2015509,67501
KS2015509,67502
KS2015509,67504
KS2016112,66502
KS2016703,67665
KS2016914,67401
KS2017304,67226
KS2017304,67220
KS2017308,67217
KS2017308,67215
KS2017308,67214
KS2017308,67204
KS2017308,67219
KS2017308,67226
KS2017308,67228
KS2017308,67220
KS2017308,67205
KS2017308,67223
KS2017308,67235
KS2017308,67212
KS2017308,67203
KS2017308,67202
KS2017308,67208
KS2017308,67232
KS2017308,67227
KS2017308,67216
KS2017308,67206
KS2017308,67230
KS2017308,67207
KS2017308,67218
KS2017308,67211
KS2017308,67213
KS2017308,67210
KS2017308,67209
KS2017308,67002
KS2017312,67216
KS2017322,67060
KS2017328,67037
KS2017504,67901
KS2017701,66604
KS2017701,66616
KS2017701,66546
KS2017701,66603
KS2017701,66606
KS2017701,66607
KS2017701,66615
KS2017701,66617
KS2017701,66610
KS2017701,66609
KS2017701,66618
KS2017701,66611
KS2017701,66612
KS2017701,66621
KS2017701,66605
KS2017701,66622
KS2017701,66608
KS2017701,66614
KS2017701,66619
KS2017718,66618
KS2017718,66617
KS2018501,67557
KS2019119,67103
KS2019119,67152
KS2019701,66401
KS2020906,66104
KY0011016,42718
KY0011016,42728
KY0020386,42164
KY0020956,42164
KY0030239,40342
KY0050929,42141
KY0070282,40965
KY0070353,40977
KY0080034,41092
KY0080034,41094
KY0080034,41042
KY0080034,41005
KY0080034,41048
KY0080135,41042
KY0090343,40361
KY0100011,41102
KY0100011,41129
KY0100011,41143
KY0100011,41101
KY0100944,41132
KY0100944,41146
KY0100944,41129
KY0100944,41168
KY0100944,41230
KY0100944,41254
KY0100944,41240
KY0100944,41124
KY0100944,41264
KY0100944,41232
KY0100944,41201
KY0100944,41143
KY0110097,40422
KY0110097,40423
KY0110345,40440
KY0110345,40464
KY0110345,40452
KY0110345,40422
KY0110345,40468
KY0110345,40328
KY0131012,41390
KY0131012,41348
KY0131012,41385
KY0131012,41339
KY0131012,41317
KY0131012,41301
KY0131012,41721
KY0131012,41314
KY0140966,40111
KY0140966,40140
KY0140966,40171
KY0140966,40143
KY0140966,42754
KY0140966,40115
KY0140966,40144
KY0140966,40119
KY0140966,40145
KY0140966,42755
KY0140966,40175
KY0140966,42348
KY0140966,40152
KY0140966,40176
KY0140966,40170
KY0140966,40178
KY0140966,40146
KY0150300,40047
KY0150300,40071
KY0150300,40291
KY0150300,40165
KY0180306,42071
KY0220555,41143
KY0240201,42240
KY0240521,37043
KY0240521,37042
KY0240521,42276
KY0240521,42262
KY0240521,42241
KY0240521,42221
KY0240521,42220
KY0240521,42211
KY0240521,42286
KY0240521,37202
KY0240521,37229
KY0240521,37027
KY0240521,42240
KY0240521,42236
KY0240521,42232
KY0240521,42217
KY0240521,42215
KY0240521,37219
KY0240521,37122
KY0250473,40391
KY0250473,40392
KY0260266,40983
KY0260266,40962
KY0260266,40486
KY0260266,40932
KY0260737,40962
KY0270003,42602
KY0290271,42129
KY0290271,42717
KY0290271,42602
KY0300109,42366
KY0300109,42348
KY0300109,42368
KY0300109,42343
KY0300109,42303
KY0300320,42352
KY0300320,42327
KY0300320,42376
KY0300336,42303
KY0300336,42301
KY0300387,42366
KY0300387,42303
KY0300387,42376
KY0300450,42301
KY0300450,42376
KY0310114,42210
KY0330123,40472
KY0330123,40336
KY0330205,40336
KY0330205,40472
KY0340250,40512
KY0340250,40546
KY0340250,40579
KY0340250,40577
KY0340250,40510
KY0340250,47138
KY0340250,40631
KY0340250,40621
KY0340250,40589
KY0340250,40550
KY0340250,40584
KY0340250,40583
KY0340250,40536
KY0340250,40522
KY0340250,40501
KY0340250,40362
KY0340250,40356
KY0340250,40152
KY0340250,40585
KY0340250,40511
KY0340250,40391
KY0340250,40507
KY0340250,40504
KY0340250,40516
KY0340250,40555
KY0340250,41046
KY0340250,40509
KY0340250,41010
KY0340250,40503
KY0340250,40370
KY0340250,40517
KY0340250,40505
KY0340250,40502
KY0340250,40359
KY0340250,40513
KY0340250,40324
KY0340250,40514
KY0340250,40508
KY0340250,40515
KY0340250,40506
KY0340250,40447
KY0340250,41052
KY0340250,41035
KY0340250,40311
KY0340250,40601
KY0340250,40361
KY0340250,41083
KY0340250,40347
KY0340250,40379
KY0340250,41031
KY0340250,40460
KY0340250,40355
KY0340250,40526
KY0340250,41098
KY0340250,40383
KY0340250,40445
KY0340250,40456
KY0340250,40348
KY0340250,41086
KY0350133,41041
KY0350133,41039
KY0350133,41179
KY0350133,41056
KY0350133,41049
KY0350133,41055
KY0350133,41093
KY0350133,41081
KY0350133,40351
KY0350133,40319
KY0350133,41037
KY0360358,41603
KY0360358,41642
KY0360358,41601
KY0360358,41605
KY0360358,41222
KY0360358,41616
KY0360358,41653
KY0360358,41607
KY0360358,41621
KY0360358,41216
KY0360358,41635
KY0360358,41224
KY0360358,41265
KY0360358,41659
KY0360358,41649
KY0360358,41602
KY0370137,40601
KY0370137,40347
KY0370137,40379
KY0370143,40601
KY0400151,40444
KY0400151,40403
KY0400151,40419
KY0400151,40461
KY0400151,40410
KY0410047,41046
KY0410047,41030
KY0410047,41035
KY0410047,41033
KY0410047,41097
KY0410047,41052
KY0410047,41063
KY0410047,41092
KY0410047,41094
KY0420274,42066
KY0430616,42754
KY0430616,42762
KY0430616,40119
KY0430616,42712
KY0430616,42721
KY0430616,42755
KY0430616,42726
KY0440167,42743
KY0450169,41144
KY0450365,41169
KY0450376,41101
KY0450376,41139
KY0450376,41169
KY0450478,41183
KY0470175,42788
KY0470175,40150
KY0470175,42701
KY0470393,40160
KY0470393,42724
KY0470990,40121
KY0480498,40828
KY0490096,41031
KY0490179,41031
KY0490179,40361
KY0490179,41003
KY0490179,41040
KY0490179,40370
KY0500166,42763
KY0510188,42420
KY0520192,40050
KY0520192,40011
KY0520192,40057
KY0520192,40070
KY0520192,40007
KY0520192,40019
KY0520192,40075
KY0520192,40036
KY0520192,40055
KY0520192,40006
KY0540138,42431
KY0540138,42456
KY0540138,42413
KY0540138,42436
KY0540269,42440
KY0540958,42408
KY0540958,42453
KY0540958,42440
KY0540958,42410
KY0540958,42431
KY0560258,40075
KY0560258,40041
KY0560258,40045
KY0560258,40046
KY0560258,40047
KY0560258,40054
KY0560258,40056
KY0560258,40297
KY0560258,40058
KY0560258,40177
KY0560258,40071
KY0560258,40027
KY0560258,40109
KY0560258,40110
KY0560258,40118
KY0560258,40125
KY0560258,40150
KY0560258,40159
KY0560258,40298
KY0560258,40165
KY0560258,40258
KY0560258,40059
KY0560258,40003
KY0560258,40279
KY0560258,40280
KY0560258,40281
KY0560258,40272
KY0560258,40285
KY0560258,40288
KY0560258,40291
KY0560258,40292
KY0560258,40293
KY0560258,40031
KY0560258,40295
KY0560258,40029
KY0560258,40010
KY0560258,40013
KY0560258,40014
KY0560258,40018
KY0560258,40023
KY0560258,40025
KY0560258,40296
KY0560258,40026
KY0560258,40201
KY0560258,40294
KY0560258,40242
KY0560258,40222
